Date,User,Kind,Max Mode,Model,Tokens,Cost
"Jul 6, 12:17 PM","You","ultra","Yes","claude-4-sonnet-thinking","70,795","Included"
"Jul 6, 12:17 PM","You","ultra","Yes","claude-4-sonnet-thinking","70,504","Included"
"Jul 6, 12:17 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","85,684","Included"
"Jul 6, 12:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","70,495","Included"
"Jul 6, 12:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","69,664","Included"
"Jul 6, 12:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","85,495","Included"
"Jul 6, 12:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","69,031","Included"
"Jul 6, 12:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","70,017","Included"
"Jul 6, 12:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","69,745","Included"
"Jul 6, 12:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","69,137","Included"
"Jul 6, 12:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","67,443","Included"
"Jul 6, 12:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","65,303","Included"
"Jul 6, 12:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","64,972","Included"
"Jul 6, 12:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","63,990","Included"
"Jul 6, 12:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","63,756","Included"
"Jul 6, 12:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","62,610","Included"
"Jul 6, 12:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","45,650","Included"
"Jul 6, 12:14 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","44,912","Included"
"Jul 6, 12:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","44,665","Included"
"Jul 6, 12:13 PM","You","ultra","Yes","claude-4-sonnet-thinking","44,343","Included"
"Jul 6, 12:13 PM","You","ultra","Yes","claude-4-sonnet-thinking","70,633","Included"
"Jul 6, 12:11 PM","You","ultra","Yes","claude-4-sonnet-thinking","199,166","Included"
"Jul 6, 12:04 PM","You","ultra","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 6, 12:04 PM","You","ultra","Yes","claude-4-sonnet-thinking","46,500","Included"
"Jul 6, 12:04 PM","You","ultra","Yes","claude-4-sonnet-thinking","44,371","Included"
"Jul 6, 12:04 PM","You","ultra","Yes","claude-4-sonnet-thinking","40,975","Included"
"Jul 6, 12:04 PM","You","ultra","Yes","claude-4-sonnet-thinking","40,610","Included"
"Jul 6, 12:04 PM","You","ultra","Yes","claude-4-sonnet-thinking","40,394","Included"
"Jul 6, 12:04 PM","You","ultra","Yes","claude-4-sonnet-thinking","40,203","Included"
"Jul 6, 12:04 PM","You","ultra","Yes","claude-4-sonnet-thinking","39,740","Included"
"Jul 6, 12:03 PM","You","ultra","Yes","claude-4-sonnet-thinking","39,545","Included"
"Jul 6, 12:03 PM","You","ultra","Yes","claude-4-sonnet-thinking","39,351","Included"
"Jul 6, 12:03 PM","You","ultra","Yes","claude-4-sonnet-thinking","39,117","Included"
"Jul 6, 12:03 PM","You","ultra","Yes","claude-4-sonnet-thinking","38,843","Included"
"Jul 6, 12:03 PM","You","ultra","Yes","claude-4-sonnet-thinking","35,423","Included"
"Jul 6, 12:03 PM","You","ultra","Yes","claude-4-sonnet-thinking","35,096","Included"
"Jul 6, 12:03 PM","You","ultra","Yes","claude-4-sonnet-thinking","34,720","Included"
"Jul 6, 12:02 PM","You","ultra","Yes","claude-4-sonnet-thinking","34,407","Included"
"Jul 6, 12:02 PM","You","ultra","Yes","claude-4-sonnet-thinking","34,020","Included"
"Jul 6, 12:02 PM","You","ultra","Yes","claude-4-sonnet-thinking","33,763","Included"
"Jul 6, 12:02 PM","You","ultra","Yes","claude-4-sonnet-thinking","32,849","Included"
"Jul 6, 12:02 PM","You","ultra","Yes","claude-4-sonnet-thinking","32,009","Included"
"Jul 6, 12:02 PM","You","ultra","Yes","claude-4-sonnet-thinking","31,342","Included"
"Jul 6, 12:02 PM","You","ultra","Yes","claude-4-sonnet-thinking","30,953","Included"
"Jul 6, 12:02 PM","You","ultra","Yes","claude-4-sonnet-thinking","30,485","Included"
"Jul 6, 12:01 PM","You","ultra","Yes","claude-4-sonnet-thinking","26,034","Included"
"Jul 6, 11:16 AM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 6, 11:15 AM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 6, 10:48 AM","You","ultra","Yes","claude-4-sonnet-thinking","58,387","Included"
"Jul 6, 10:48 AM","You","ultra","Yes","claude-4-sonnet-thinking","55,901","Included"
"Jul 6, 10:48 AM","You","ultra","Yes","claude-4-sonnet-thinking","54,918","Included"
"Jul 6, 10:48 AM","You","ultra","Yes","claude-4-sonnet-thinking","54,362","Included"
"Jul 6, 10:47 AM","You","ultra","Yes","claude-4-sonnet-thinking","51,966","Included"
"Jul 6, 10:47 AM","You","ultra","Yes","claude-4-sonnet-thinking","49,186","Included"
"Jul 6, 10:46 AM","You","ultra","Yes","claude-4-sonnet-thinking","48,293","Included"
"Jul 6, 10:46 AM","You","ultra","Yes","claude-4-sonnet-thinking","47,483","Included"
"Jul 6, 10:46 AM","You","ultra","Yes","claude-4-sonnet-thinking","44,339","Included"
"Jul 6, 10:46 AM","You","ultra","Yes","claude-4-sonnet-thinking","44,280","Included"
"Jul 6, 10:45 AM","You","ultra","Yes","claude-4-sonnet-thinking","39,523","Included"
"Jul 6, 10:45 AM","You","ultra","Yes","claude-4-sonnet-thinking","36,579","Included"
"Jul 6, 10:45 AM","You","ultra","Yes","claude-4-sonnet-thinking","35,302","Included"
"Jul 6, 10:45 AM","You","ultra","Yes","claude-4-sonnet-thinking","34,779","Included"
"Jul 6, 10:45 AM","You","ultra","Yes","claude-4-sonnet-thinking","34,456","Included"
"Jul 6, 10:44 AM","You","ultra","Yes","claude-4-sonnet-thinking","33,459","Included"
"Jul 6, 10:43 AM","You","ultra","Yes","claude-4-sonnet-thinking","33,507","Included"
"Jul 6, 10:43 AM","You","ultra","Yes","claude-4-sonnet-thinking","32,557","Included"
"Jul 6, 10:42 AM","You","ultra","Yes","claude-4-sonnet-thinking","31,706","Included"
"Jul 6, 10:42 AM","You","ultra","Yes","claude-4-sonnet-thinking","31,090","Included"
"Jul 6, 10:41 AM","You","ultra","Yes","claude-4-sonnet-thinking","31,028","Included"
"Jul 6, 10:41 AM","You","ultra","Yes","claude-4-sonnet-thinking","29,099","Included"
"Jul 6, 10:41 AM","You","ultra","Yes","claude-4-sonnet-thinking","28,083","Included"
"Jul 6, 10:41 AM","You","ultra","Yes","claude-4-sonnet-thinking","25,039","Included"
"Jul 6, 10:41 AM","You","ultra","Yes","claude-4-sonnet-thinking","24,692","Included"
"Jul 6, 10:39 AM","You","ultra","Yes","claude-4-sonnet-thinking","45,906","Included"
"Jul 6, 10:39 AM","You","ultra","Yes","claude-4-sonnet-thinking","41,809","Included"
"Jul 6, 10:39 AM","You","ultra","Yes","claude-4-sonnet-thinking","40,130","Included"
"Jul 6, 10:39 AM","You","ultra","Yes","claude-4-sonnet-thinking","39,819","Included"
"Jul 6, 10:38 AM","You","ultra","Yes","claude-4-sonnet-thinking","35,876","Included"
"Jul 6, 10:38 AM","You","ultra","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 6, 10:38 AM","You","ultra","Yes","claude-4-sonnet-thinking","35,395","Included"
"Jul 6, 10:38 AM","You","ultra","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 6, 10:38 AM","You","ultra","Yes","claude-4-sonnet-thinking","25,529","Included"
"Jul 6, 10:34 AM","You","ultra","Yes","claude-4-sonnet-thinking","24,882","Included"
"Jul 6, 10:34 AM","You","ultra","Yes","claude-4-sonnet-thinking","22,660","Included"
"Jul 6, 10:34 AM","You","ultra","Yes","claude-4-sonnet-thinking","22,212","Included"
"Jul 6, 10:34 AM","You","ultra","Yes","claude-4-sonnet-thinking","21,874","Included"
"Jul 6, 10:34 AM","You","ultra","Yes","claude-4-sonnet-thinking","21,400","Included"
"Jul 6, 01:03 AM","You","ultra","Yes","claude-4-sonnet-thinking","21,968","Included"
"Jul 6, 01:03 AM","You","ultra","Yes","claude-4-sonnet-thinking","21,532","Included"
"Jul 6, 01:03 AM","You","ultra","Yes","claude-4-sonnet-thinking","20,860","Included"
"Jul 6, 12:59 AM","You","ultra","Yes","claude-4-sonnet-thinking","21,008","Included"
"Jul 6, 12:59 AM","You","ultra","Yes","claude-4-sonnet-thinking","20,555","Included"
"Jul 6, 12:59 AM","You","ultra","Yes","claude-4-sonnet-thinking","20,204","Included"
"Jul 6, 12:45 AM","You","ultra","Yes","claude-4-sonnet-thinking","21,403","Included"
"Jul 6, 12:25 AM","You","ultra","Yes","claude-4-sonnet-thinking","89,519","Included"
"Jul 5, 11:44 PM","You","ultra","Yes","claude-4-sonnet-thinking","88,489","Included"
"Jul 5, 11:07 PM","You","ultra","Yes","claude-4-sonnet-thinking","87,610","Included"
"Jul 5, 11:07 PM","You","ultra","Yes","claude-4-sonnet-thinking","85,909","Included"
"Jul 5, 11:07 PM","You","ultra","Yes","claude-4-sonnet-thinking","85,233","Included"
"Jul 5, 11:07 PM","You","ultra","Yes","claude-4-sonnet-thinking","84,909","Included"
"Jul 5, 11:07 PM","You","ultra","Yes","claude-4-sonnet-thinking","84,623","Included"
"Jul 5, 11:07 PM","You","ultra","Yes","claude-4-sonnet-thinking","78,693","Included"
"Jul 5, 11:01 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 5, 11:00 PM","You","ultra","Yes","claude-4-sonnet-thinking","77,966","Included"
"Jul 5, 10:59 PM","You","ultra","Yes","claude-4-sonnet-thinking","70,585","Included"
"Jul 5, 10:59 PM","You","ultra","Yes","claude-4-sonnet-thinking","60,573","Included"
"Jul 5, 10:59 PM","You","Aborted, Not Charged","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 5, 10:58 PM","You","ultra","Yes","claude-4-sonnet-thinking","58,012","Included"
"Jul 5, 10:57 PM","You","ultra","Yes","claude-4-sonnet-thinking","55,119","Included"
"Jul 5, 10:57 PM","You","ultra","Yes","claude-4-sonnet-thinking","53,219","Included"
"Jul 5, 10:54 PM","You","ultra","Yes","claude-4-sonnet-thinking","52,853","Included"
"Jul 5, 10:54 PM","You","ultra","Yes","claude-4-sonnet-thinking","51,258","Included"
"Jul 5, 10:54 PM","You","ultra","Yes","claude-4-sonnet-thinking","48,824","Included"
"Jul 5, 10:54 PM","You","ultra","Yes","claude-4-sonnet-thinking","46,845","Included"
"Jul 5, 10:54 PM","You","ultra","Yes","claude-4-sonnet-thinking","46,347","Included"
"Jul 5, 10:53 PM","You","ultra","Yes","claude-4-sonnet-thinking","45,930","Included"
"Jul 5, 10:53 PM","You","ultra","Yes","claude-4-sonnet-thinking","47,430","Included"
"Jul 5, 10:52 PM","You","ultra","Yes","claude-4-sonnet-thinking","45,860","Included"
"Jul 5, 10:52 PM","You","ultra","Yes","claude-4-sonnet-thinking","43,940","Included"
"Jul 5, 10:52 PM","You","ultra","Yes","claude-4-sonnet-thinking","43,814","Included"
"Jul 5, 10:52 PM","You","ultra","Yes","claude-4-sonnet-thinking","43,199","Included"
"Jul 5, 10:52 PM","You","ultra","Yes","claude-4-sonnet-thinking","43,018","Included"
"Jul 5, 10:52 PM","You","ultra","Yes","claude-4-sonnet-thinking","42,479","Included"
"Jul 5, 10:52 PM","You","ultra","Yes","claude-4-sonnet-thinking","42,210","Included"
"Jul 5, 10:52 PM","You","ultra","Yes","claude-4-sonnet-thinking","41,825","Included"
"Jul 5, 10:52 PM","You","ultra","Yes","claude-4-sonnet-thinking","41,515","Included"
"Jul 5, 10:52 PM","You","ultra","Yes","claude-4-sonnet-thinking","41,278","Included"
"Jul 5, 10:51 PM","You","ultra","Yes","claude-4-sonnet-thinking","40,749","Included"
"Jul 5, 10:51 PM","You","ultra","Yes","claude-4-sonnet-thinking","40,347","Included"
"Jul 5, 10:51 PM","You","ultra","Yes","claude-4-sonnet-thinking","39,873","Included"
"Jul 5, 10:51 PM","You","ultra","Yes","claude-4-sonnet-thinking","38,743","Included"
"Jul 5, 10:51 PM","You","ultra","Yes","claude-4-sonnet-thinking","19,376","Included"
"Jul 5, 10:49 PM","You","ultra","Yes","claude-4-sonnet-thinking","39,187","Included"
"Jul 5, 10:49 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","37,485","Included"
"Jul 5, 10:49 PM","You","ultra","Yes","claude-4-sonnet-thinking","37,225","Included"
"Jul 5, 10:49 PM","You","ultra","Yes","claude-4-sonnet-thinking","36,664","Included"
"Jul 5, 10:49 PM","You","ultra","Yes","claude-4-sonnet-thinking","36,123","Included"
"Jul 5, 10:49 PM","You","ultra","Yes","claude-4-sonnet-thinking","35,210","Included"
"Jul 5, 10:49 PM","You","ultra","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 5, 10:49 PM","You","ultra","Yes","claude-4-sonnet-thinking","23,171","Included"
"Jul 5, 10:46 PM","You","ultra","Yes","claude-4-sonnet-thinking","23,838","Included"
"Jul 5, 10:45 PM","You","ultra","Yes","claude-4-sonnet-thinking","23,445","Included"
"Jul 5, 10:45 PM","You","ultra","Yes","claude-4-sonnet-thinking","22,030","Included"
"Jul 5, 10:45 PM","You","ultra","Yes","claude-4-sonnet-thinking","19,427","Included"
"Jul 5, 10:13 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 5, 10:13 PM","You","ultra","Yes","claude-4-sonnet-thinking","141,861","Included"
"Jul 5, 10:13 PM","You","ultra","Yes","claude-4-sonnet-thinking","141,093","Included"
"Jul 5, 10:13 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","136,117","Included"
"Jul 5, 10:13 PM","You","ultra","Yes","claude-4-sonnet-thinking","135,766","Included"
"Jul 5, 10:13 PM","You","ultra","Yes","claude-4-sonnet-thinking","135,469","Included"
"Jul 5, 10:13 PM","You","ultra","Yes","claude-4-sonnet-thinking","134,435","Included"
"Jul 5, 10:12 PM","You","ultra","Yes","claude-4-sonnet-thinking","134,250","Included"
"Jul 5, 10:12 PM","You","ultra","Yes","claude-4-sonnet-thinking","134,018","Included"
"Jul 5, 10:12 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 5, 10:12 PM","You","ultra","Yes","claude-4-sonnet-thinking","133,350","Included"
"Jul 5, 10:11 PM","You","ultra","Yes","claude-4-sonnet-thinking","133,050","Included"
"Jul 5, 10:11 PM","You","Usage-based","Yes","claude-4-opus-thinking","0","$0.00"
"Jul 5, 10:11 PM","You","Usage-based","Yes","claude-4-opus-thinking","131,230","$0.28"
"Jul 5, 10:11 PM","You","Usage-based","Yes","claude-4-opus-thinking","131,033","$0.28"
"Jul 5, 10:10 PM","You","Usage-based","Yes","claude-4-opus-thinking","0","$0.00"
"Jul 5, 10:10 PM","You","Usage-based","Yes","claude-4-opus-thinking","129,791","$0.29"
"Jul 5, 10:10 PM","You","Usage-based","Yes","claude-4-opus-thinking","128,957","$0.25"
"Jul 5, 10:09 PM","You","Usage-based","Yes","claude-4-opus-thinking","128,720","$0.25"
"Jul 5, 10:09 PM","You","Usage-based","Yes","claude-4-opus-thinking","128,474","$0.25"
"Jul 5, 10:09 PM","You","Usage-based","Yes","claude-4-opus-thinking","128,276","$0.25"
"Jul 5, 10:09 PM","You","Usage-based","Yes","claude-4-opus-thinking","128,035","$0.25"
"Jul 5, 10:09 PM","You","Usage-based","Yes","claude-4-opus-thinking","127,749","$0.25"
"Jul 5, 10:09 PM","You","Usage-based","Yes","claude-4-opus-thinking","127,484","$0.27"
"Jul 5, 10:09 PM","You","Usage-based","Yes","claude-4-opus-thinking","125,918","$0.29"
"Jul 5, 10:08 PM","You","Usage-based","Yes","claude-4-opus-thinking","124,969","$0.27"
"Jul 5, 10:06 PM","You","Usage-based","Yes","claude-4-opus-thinking","123,346","$0.23"
"Jul 5, 10:06 PM","You","Usage-based","Yes","claude-4-opus-thinking","123,194","$0.24"
"Jul 5, 10:06 PM","You","Usage-based","Yes","claude-4-opus-thinking","122,925","$0.35"
"Jul 5, 10:05 PM","You","Usage-based","Yes","claude-4-opus-thinking","117,467","$0.23"
"Jul 5, 10:05 PM","You","Usage-based","Yes","claude-4-opus-thinking","117,282","$0.25"
"Jul 5, 10:05 PM","You","Usage-based","Yes","claude-4-opus-thinking","116,392","$0.22"
"Jul 5, 10:05 PM","You","Usage-based","Yes","claude-4-opus-thinking","116,224","$0.25"
"Jul 5, 10:05 PM","You","Usage-based","Yes","claude-4-opus-thinking","115,959","$0.25"
"Jul 5, 10:05 PM","You","Usage-based","Yes","claude-4-opus-thinking","0","$0.00"
"Jul 5, 10:05 PM","You","Usage-based","Yes","claude-4-opus-thinking","114,132","$0.22"
"Jul 5, 10:05 PM","You","Usage-based","Yes","claude-4-opus-thinking","113,831","$0.26"
"Jul 5, 10:04 PM","You","Usage-based","Yes","claude-4-opus-thinking","113,529","$0.26"
"Jul 5, 10:04 PM","You","Usage-based","Yes","claude-4-opus-thinking","0","$0.00"
"Jul 5, 10:04 PM","You","Usage-based","Yes","claude-4-opus-thinking","111,760","$0.22"
"Jul 5, 10:04 PM","You","Usage-based","Yes","claude-4-opus-thinking","111,495","$0.23"
"Jul 5, 10:04 PM","You","Usage-based","Yes","claude-4-opus-thinking","111,147","$0.22"
"Jul 5, 10:03 PM","You","Usage-based","Yes","claude-4-opus-thinking","110,959","$0.22"
"Jul 5, 10:03 PM","You","Usage-based","Yes","claude-4-opus-thinking","110,563","$0.30"
"Jul 5, 10:03 PM","You","Usage-based","Yes","claude-4-opus-thinking","106,654","$0.21"
"Jul 5, 10:03 PM","You","Usage-based","Yes","claude-4-opus-thinking","106,424","$0.21"
"Jul 5, 10:03 PM","You","Usage-based","Yes","claude-4-opus-thinking","106,235","$0.22"
"Jul 5, 10:03 PM","You","Usage-based","Yes","claude-4-opus-thinking","105,837","$0.28"
"Jul 5, 10:03 PM","You","Usage-based","Yes","claude-4-opus-thinking","103,584","$0.23"
"Jul 5, 10:02 PM","You","Usage-based","Yes","claude-4-opus-thinking","0","$0.00"
"Jul 5, 10:02 PM","You","Usage-based","Yes","claude-4-opus-thinking","102,075","$0.21"
"Jul 5, 10:01 PM","You","Usage-based","Yes","claude-4-opus-thinking","101,621","$0.20"
"Jul 5, 10:01 PM","You","Usage-based","Yes","claude-4-opus-thinking","101,424","$0.20"
"Jul 5, 10:01 PM","You","Usage-based","Yes","claude-4-opus-thinking","101,195","$0.20"
"Jul 5, 10:01 PM","You","Usage-based","Yes","claude-4-opus-thinking","100,982","$0.21"
"Jul 5, 10:01 PM","You","Usage-based","Yes","claude-4-opus-thinking","100,409","$0.25"
"Jul 5, 10:01 PM","You","Usage-based","Yes","claude-4-opus-thinking","100,115","$0.25"
"Jul 5, 09:58 PM","You","Usage-based","Yes","claude-4-opus-thinking","0","$0.00"
"Jul 5, 09:58 PM","You","Usage-based","Yes","claude-4-opus-thinking","0","$0.00"
"Jul 5, 09:58 PM","You","Usage-based","Yes","claude-4-opus-thinking","97,265","$0.19"
"Jul 5, 09:58 PM","You","Usage-based","Yes","claude-4-opus-thinking","96,966","$0.20"
"Jul 5, 09:58 PM","You","Usage-based","Yes","claude-4-opus-thinking","96,966","$0.20"
"Jul 5, 09:57 PM","You","Usage-based","Yes","claude-4-opus-thinking","96,567","$0.19"
"Jul 5, 09:57 PM","You","Usage-based","Yes","claude-4-opus-thinking","96,146","$0.19"
"Jul 5, 09:57 PM","You","Usage-based","Yes","claude-4-opus-thinking","95,969","$0.19"
"Jul 5, 09:57 PM","You","Usage-based","Yes","claude-4-opus-thinking","95,740","$0.19"
"Jul 5, 09:57 PM","You","Usage-based","Yes","claude-4-opus-thinking","95,290","$0.20"
"Jul 5, 09:56 PM","You","Usage-based","Yes","claude-4-opus-thinking","94,901","$0.21"
"Jul 5, 09:56 PM","You","Usage-based","Yes","claude-4-opus-thinking","94,433","$0.63"
"Jul 5, 09:56 PM","You","Usage-based","Yes","claude-4-opus-thinking","73,794","$0.19"
"Jul 5, 09:56 PM","You","Usage-based","Yes","claude-4-opus-thinking","73,543","$0.20"
"Jul 5, 09:56 PM","You","Usage-based","Yes","claude-4-opus-thinking","0","$0.00"
"Jul 5, 09:56 PM","You","Usage-based","Yes","claude-4-opus-thinking","71,331","$0.15"
"Jul 5, 09:56 PM","You","Usage-based","Yes","claude-4-opus-thinking","70,800","$0.15"
"Jul 5, 09:56 PM","You","Usage-based","Yes","claude-4-opus-thinking","70,474","$0.15"
"Jul 5, 09:55 PM","You","Usage-based","Yes","claude-4-opus-thinking","70,119","$0.15"
"Jul 5, 09:55 PM","You","Usage-based","Yes","claude-4-opus-thinking","69,642","$0.14"
"Jul 5, 09:55 PM","You","Usage-based","Yes","claude-4-opus-thinking","69,338","$0.14"
"Jul 5, 09:55 PM","You","Usage-based","Yes","claude-4-opus-thinking","68,973","$0.14"
"Jul 5, 09:55 PM","You","Usage-based","Yes","claude-4-opus-thinking","68,652","$0.15"
"Jul 5, 09:55 PM","You","Usage-based","Yes","claude-4-opus-thinking","68,119","$0.14"
"Jul 5, 09:55 PM","You","Usage-based","Yes","claude-4-opus-thinking","67,923","$0.14"
"Jul 5, 09:54 PM","You","Usage-based","Yes","claude-4-opus-thinking","67,688","$0.14"
"Jul 5, 09:54 PM","You","Usage-based","Yes","claude-4-opus-thinking","67,431","$0.16"
"Jul 5, 09:54 PM","You","Usage-based","Yes","claude-4-opus-thinking","66,976","$0.15"
